ID,CNN,Street_Name_1,Street_Name_2,X_Coord,Y_Coord,Latitude,Longitude,Zip_Code,elevation_m
252907,26771000,STEINER ST,CHESTNUT ST,6001808.2,2119778.4,37.80060868591,-122.43788947582,94123.0,8.637816429
252906,26760000,BUCHANAN ST,BAY ST,6003144.3,2120642.4,37.80305689057,-122.43332780096,94123.0,8.276575089
252905,26757000,NORTH POINT ST,LAGUNA ST,6003573.1,2121066.1,37.80424457693,-122.43187420103,94123.0,8.827615738
252904,26754000,LAGUNA ST,BAY ST,6003622.0,2120709.0,37.80326684556,-122.43167946778,94123.0,12.766992569
252903,26751000,LOMBARD ST,FILLMORE ST,6002334.9,2119488.6,37.79984290767,-122.4360461322,94123.0,10.92467308
252902,26748000,WEBSTER ST,LOMBARD ST,6002810.6,2119554.7,37.80005141439,-122.43440476304,94123.0,12.759858131
252901,26740000,LAGUNA ST,CHESTNUT ST,6003714.6,2120043.5,37.80144480419,-122.43131148926,94123.0,13.978887558
252900,26737000,LOMBARD ST,BUCHANAN ST,6003287.1,2119620.9,37.8002602182,-122.43276062349,94123.0,13.655562401
252899,26734000,GREENWICH ST,BUCHANAN ST,6003332.4,2119295.6,37.79936959797,-122.43258061894,94123.0,14.717355728
252898,26731000,LAGUNA ST,GREENWICH ST,6003809.3,2119362.0,37.79957894819,-122.43093511951,94123.0,14.698392868
252897,26723000,FRANKLIN ST,BAY ST,6005049.3,2120923.4,37.80393633219,-122.42675552395,94123.0,23.364095688
252896,26720000,OCTAVIA ST,CHESTNUT ST,6004191.2,2120109.8,37.80165384506,-122.42966697126,94123.0,15.732164383
252895,26717000,UNION ST,OCTAVIA ST,6004380.7,2118748.0,37.79792542141,-122.42891407076,94123.0,28.062555313
252894,26711000,FRANKLIN ST,BLACKSTONE CT,6005212.1,2119756.4,37.8007412534,-122.42610901452,94123.0,22.345197678
252893,26703000,POLK ST,BEACH ST,6005907.2,2121738.1,37.8062217555,-122.42384466805,94109.0,8.061674118
252892,26700000,FRANKLIN ST,CHESTNUT ST,6005144.6,2120242.4,37.8020718693,-122.42637721539,94123.0,22.817873001
252891,26691000,POLK ST,LOMBARD ST,6006144.6,2120034.7,37.8015580543,-122.42290196326,94109.0,46.714508057
252890,26683000,STEINER ST,FILBERT ST,6001949.8,2118756.7,37.79781141684,-122.43732628325,94123.0,13.838009834
252889,26680000,PIERCE ST,GREEN ST,6001568.7,2118010.6,37.79574114941,-122.43859150561,94123.0,30.896312714
252888,26677000,VALLEJO ST,PIERCE ST,6001616.3,2117669.4,37.79480701091,-122.43840234408,94123.0,39.444988251
252887,26674000,PIERCE ST,BROADWAY,6001665.0,2117319.8,37.7938498703,-122.43820877918,94115.0,55.667144775
252886,26666000,WEBSTER ST,UNION ST,6002951.1,2118549.0,37.79729799782,-122.43384665644,94123.0,23.770824432
252885,26663000,VALLEJO ST,FILLMORE ST,6002569.6,2117802.2,37.79522582279,-122.43511330103,94123.0,55.545764923
252884,26657000,PACIFIC AVE,FILLMORE ST,6002665.1,2117116.1,37.79334739179,-122.43473377013,94115.0,77.392822266
252883,26646000,WEBSTER ST,CLAY ST,6003274.3,2116219.4,37.79091984992,-122.43256181697,94115.0,75.475090027
252882,26643000,PINE ST,DIVISADERO ST,6001024.5,2114879.3,37.78711244259,-122.44024986691,94115.0,48.62594986
252881,26640000,PIERCE ST,CALIFORNIA ST,6001936.5,2115361.3,37.78848777269,-122.43712907593,94115.0,50.698848724
252880,26637000,STEINER ST,SACRAMENTO ST,6002365.7,2115768.1,37.78962912874,-122.4356732284,94115.0,56.684539795
252879,26634000,PINE ST,PIERCE ST,6001985.2,2115012.4,37.78753255091,-122.43693559404,94115.0,44.7784729
252878,26626000,SUTTER ST,PIERCE ST,6002080.4,2114331.3,37.78566783481,-122.43655745229,94115.0,43.351112366
252877,26623000,POST ST,DIVISADERO ST,6001166.7,2113858.9,37.78431878151,-122.43968470523,94115.0,43.426208496
252876,26620000,OFARRELL ST,BEIDEMAN ST,6001509.5,2113210.7,37.78255849512,-122.43845228264,94115.0,46.548267365
252875,26617000,ELLIS ST,BEIDEMAN ST,6001554.7,2112868.4,37.78162119734,-122.43827138045,94115.0,46.818218231
252874,26614000,STEINER ST,POST ST,6002602.9,2114056.9,37.78494407972,-122.43473012545,94115.0,40.950263977
252873,26606000,PINE ST,ORBEN PL,6003176.6,2115177.9,37.78805461536,-122.4328254195,94115.0,58.461898804
252872,26603000,WILMOT ST,WEBSTER ST,6003438.4,2115042.2,37.78769686241,-122.43190994471,94115.0,59.626663208
252871,26600000,WEBSTER ST,SUTTER ST,6003531.3,2114533.0,37.78630399392,-122.43155216226,94115.0,44.177631378
252870,26597000,POST ST,AVERY ST,6002842.1,2114089.7,37.78504771723,-122.43390491636,94115.0,40.583515167
252869,26589000,OFARRELL ST,FILLMORE ST,6003175.2,2113443.6,37.78329258663,-122.43270632683,94115.0,38.351760864
252868,26586000,FILLMORE ST,ELLIS ST,6003223.3,2113099.2,37.78234967854,-122.4325153126,94115.0,36.636367798
252867,26583000,UNION ST,LAGUNA ST,6003904.0,2118681.6,37.79771611065,-122.4305588472,94123.0,25.115383148
252866,26580000,LAGUNA ST,GREEN ST,6003951.4,2118340.9,37.79678332116,-122.43037050943,94123.0,32.926746368
252865,26577000,PACIFIC AVE,BUCHANAN ST,6003617.3,2117249.3,37.79376713743,-122.4314486057,94115.0,80.06943512
252864,26569000,PACIFIC AVE,LAGUNA ST,6004094.0,2117316.0,37.79397728447,-122.42980394064,94109.0,76.970695496
252863,26566000,JACKSON ST,BUCHANAN ST,6003664.3,2116928.4,37.79288869175,-122.43126306476,94115.0,85.358795166
252862,26563000,CLAY ST,BUCHANAN ST,6003751.9,2116285.9,37.79112951444,-122.43091408986,94115.0,90.661567688
252861,26560000,OCTAVIA ST,JACKSON ST,6004615.0,2117061.3,37.79330743215,-122.42798306973,94109.0,88.967597961
252860,26557000,SACRAMENTO ST,OCTAVIA ST,6004749.8,2116096.8,37.79066678423,-122.42744790989,94109.0,101.253463745
252859,26549000,PACIFIC AVE,FRANKLIN ST,6005523.5,2117516.0,37.79460727946,-122.42487195857,94109.0,60.239219666
252858,26546000,JACKSON ST,GOUGH ST,6005092.6,2117127.9,37.79351730718,-122.42633528385,94109.0,76.90461731
252857,26543000,GOUGH ST,CLAY ST,6005182.0,2116484.9,37.79175684435,-122.42598015911,94109.0,92.115432739
252856,26540000,WASHINGTON ST,VAN NESS AVE,6006089.8,2116937.2,37.79305000989,-122.42287132925,94109.0,61.94511795
252855,26532000,PINE ST,BUCHANAN ST,6003892.4,2115277.4,37.78836838877,-122.43035597987,94115.0,67.613319397
252854,26529000,OCTAVIA ST,CALIFORNIA ST,6004797.0,2115759.3,37.78974276365,-122.42726054908,94109.0,88.998176575
252853,26526000,OCTAVIA ST,AUSTIN ST,6004872.4,2115242.5,37.78832802438,-122.42696284966,94109.0,73.631629944
252852,26523000,LAGUNA ST,HEMLOCK ST,6004487.4,2114492.4,37.78624666088,-122.42824140715,94115.0,56.418525696
252851,26520000,SUTTER ST,OCTAVIA ST,6004947.4,2114729.8,37.78692451895,-122.42666683757,94109.0,70.890861511
252850,26512000,LAGUNA ST,ELLIS ST,6004652.8,2113301.5,37.78298610349,-122.42758428954,94109.0,43.833602905
252849,26509000,EDDY ST,BUCHANAN ST,6004223.5,2112895.6,37.78184731146,-122.4290405413,94115.0,35.248908997
252848,26506000,GOUGH ST,AUSTIN ST,6005345.6,2115308.6,37.78853626388,-122.42533035912,94109.0,73.707756042
252847,26503000,GOUGH ST,FERN ST,6005393.3,2114965.4,37.78759661704,-122.42514089439,94109.0,70.903930664
252846,26500000,FRANKLIN ST,CALIFORNIA ST,6005749.3,2115891.8,37.79016038501,-122.42397510609,94109.0,70.761329651
252845,26492000,GOUGH ST,ELLIS ST,6005606.3,2113432.6,37.78339995809,-122.4242948961,94109.0,56.392021179
252844,26489000,FRANKLIN ST,ELLIS ST,6006082.5,2113502.6,37.78361903854,-122.42265240476,94109.0,49.3579216
252843,26486000,TURK BLVD,STANYAN ST,5996628.0,2111506.1,37.77759923674,-122.4552168433,94118.0,83.562019348
252842,26486000,TURK BLVD,STANYAN BLVD,5996628.0,2111506.1,37.77759923674,-122.4552168433,94118.0,83.562019348
252841,26486000,STANYAN ST,STANYAN BLVD,5996628.0,2111506.1,37.77759923674,-122.4552168433,94118.0,83.562019348
252840,26483000,SPRUCE ST,ANZA ST,5997319.7,2112498.2,37.78036294454,-122.4528956602,94118.0,82.5912323
252839,26475000,STANYAN ST,FULTON ST,5996760.7,2110467.6,37.7747553999,-122.45468274548,94117.0,96.95955658
252838,26472000,PARKER AVE,MCALLISTER ST,5997265.0,2110819.3,37.77574998927,-122.45296366976,94118.0,104.581375122
252837,26469000,FULTON ST,COLE ST,5997724.7,2110600.3,37.77517500546,-122.45135766135,94117.0,99.997810364
252836,26466000,TURK BLVD,CHABOT TER,5997692.9,2111648.8,37.77805209317,-122.45154330902,94118.0,107.906303406
252835,26463000,WOOD ST,ANZA ST,5998509.6,2112662.3,37.78088163614,-122.44879108296,94118.0,82.279701233
252834,26455000,TAMALPAIS TER,GOLDEN GATE AVE,5998514.6,2111406.2,37.77743299719,-122.44868328907,94118.0,85.861961365
252833,26452000,LOYOLA TER,FULTON ST,5998451.8,2110703.2,37.77549914942,-122.44884988395,94117.0,84.903381348
252832,26446000,STANYAN ST,HAYES ST,5996861.5,2109788.0,37.77289517623,-122.4542849607,94117.0,84.537483215
252831,26443000,KEZAR DR,JOHN F KENNEDY DR,5996556.2,2109078.5,37.77092956107,-122.45528973919,94117.0,75.804382324
252830,26435000,SHRADER ST,PAGE ST,5997486.2,2108834.4,37.77031264068,-122.45205524643,94117.0,81.144584656
252829,26429000,WALLER ST,SHRADER ST,5997581.6,2108152.4,37.76844550765,-122.45167605612,94117.0,82.912284851
252828,26426000,SHRADER ST,FREDERICK ST,5997677.5,2107475.2,37.766591581,-122.45129550168,94117.0,90.047477722
252827,26423000,HAYES ST,COLE ST,5997821.5,2109921.1,37.77331564002,-122.45097382293,94117.0,79.364860535
252826,26418000,PAGE ST,COLE ST,5997963.9,2108899.7,37.77051928918,-122.45040759903,94117.0,80.82359314
252825,26415000,PAGE ST,CLAYTON ST,5998439.3,2108966.9,37.77073100003,-122.44876803504,94117.0,77.915588379
252824,26412000,HAIGHT ST,BELVEDERE ST,5998177.7,2108583.0,37.76966194585,-122.44964524167,94117.0,82.686683655
252823,26409000,HAIGHT ST,CLAYTON ST,5998486.9,2108626.1,37.76979797195,-122.44857883805,94117.0,83.398094177
252822,26406000,FREDERICK ST,BELVEDERE ST,5998321.7,2107563.9,37.76687199355,-122.44907372723,94117.0,98.087333679
252821,26398000,OFARRELL ST,ANZAVISTA AVE,5999439.6,2112802.8,37.78132055084,-122.44558387527,94115.0,95.191902161
252820,26395000,TURK BLVD,ANNAPOLIS TER,5998720.8,2111790.9,37.77850107274,-122.44799768324,94118.0,91.328552246
252819,26392000,TURK BLVD,MASONIC AVE,5998998.5,2111829.3,37.77862237909,-122.44703978159,94118.0,89.10269165
252818,26389000,TERRA VISTA AVE,ANZAVISTA AVE,5999458.0,2112642.5,37.7808814589,-122.44550869034,94115.0,96.28842926
252817,26386000,TERRA VISTA AVE,BARCELONA AVE,5999716.5,2112699.4,37.78105244563,-122.44461850609,94115.0,101.091461182
252816,26378000,HAYES ST,ASHBURY ST,5998774.2,2110053.2,37.77373284783,-122.44768782741,94117.0,79.298599243
252815,26375000,LYON ST,GOLDEN GATE AVE,6000015.3,2111614.0,37.77808926121,-122.44350682057,94115.0,78.451065063
252814,26372000,FULTON ST,CENTRAL AVE,5999631.8,2110867.1,37.77601658653,-122.44477977943,94117.0,68.19657135
252813,26369000,FORTUNA AVE,ANZAVISTA AVE,6000287.9,2112193.0,37.77969458986,-122.44260538462,94115.0,98.157608032
252812,26366000,BAKER ST,ANZAVISTA AVE,6000538.2,2112250.6,37.77986700952,-122.44174362551,94115.0,91.409118652
252811,26358000,MCALLISTER ST,BAKER ST,6000538.3,2111342.4,37.7773733294,-122.4416780838,94115.0,70.898536682
252810,26355000,LYON ST,GROVE ST,6000156.4,2110593.6,37.77529554851,-122.4429454102,94117.0,68.357154846
252809,26352000,GROVE ST,BAKER ST,6000633.4,2110659.9,37.77550477537,-122.44130012016,94117.0,66.033889771
252808,26349000,FELL ST,CENTRAL AVE,5999773.4,2109842.7,37.7732119244,-122.4442163198,94117.0,68.35231781
252807,26341000,WALLER ST,MASONIC AVE,5999486.6,2108418.2,37.76928424189,-122.44510596554,94117.0,91.18611145
252806,26338000,HAIGHT ST,ASHBURY ST,5998963.9,2108692.5,37.77000755221,-122.44693369284,94117.0,82.433853149
252805,26335000,FREDERICK ST,ASHBURY ST,5999105.9,2107674.4,37.76722021846,-122.44636926719,94117.0,112.249946594
252804,26332000,MASONIC AVE,FREDERICK ST,5999580.7,2107739.4,37.76742579839,-122.44473168167,94117.0,113.383499146
252803,26329000,PIEDMONT ST,MASONIC AVE,5999731.3,2107202.2,37.76595937473,-122.44417217224,94117.0,139.785690308
252801,26318000,PAGE ST,BAKER ST,6000823.1,2109299.1,37.7717791655,-122.44054628076,94117.0,76.995071411
252800,26309000,WILLARD ST,CARL ST,5996768.8,2106999.3,37.76523280895,-122.45440413741,94117.0,99.181564331
252799,26301000,STANYAN ST,GRATTAN ST,5997336.1,2106418.1,37.76366949978,-122.4524000483,94117.0,108.551887512
252798,26298000,STANYAN ST,ALMA ST,5997378.1,2106116.0,37.76284241597,-122.45223298455,94117.0,109.075019836
252797,26295000,EDGEWOOD AVE,BELMONT AVE,5996596.6,2106254.8,37.76317872534,-122.45494593371,94117.0,148.497802734
252796,26281000,PARNASSUS AVE,COLE ST,5998105.4,2106838.0,37.76486648291,-122.44976955318,94117.0,93.550323486
252795,26278000,SHRADER ST,RIVOLI ST,5997806.7,2105924.7,37.76234169794,-122.45073682074,94117.0,110.789207458
252794,26275000,PARNASSUS AVE,BELVEDERE ST,5998490.6,2106891.7,37.76503596075,-122.44844111812,94117.0,102.212982178
252793,26272000,RIVOLI ST,BELVEDERE ST,5998607.6,2106032.8,37.76268432609,-122.44797460151,94117.0,116.01725769
252792,26264000,COLE ST,CARMEL ST,5998309.1,2105371.5,37.76085149522,-122.44895936296,94117.0,124.598854065
252791,26261000,MOUNTAIN SPRING AVE,GLENBROOK AVE,5998135.6,2104406.9,37.75819302111,-122.44948991472,94114.0,208.779403687
252790,26258000,TWIN PEAKS BLVD,CROWN TER,5998549.9,2104725.1,37.75909041062,-122.44808000252,94114.0,175.95413208
252789,26255000,TWIN PEAKS BLVD,SAINT GERMAIN AVE,5998586.1,2104177.7,37.75758945569,-122.44791539555,94114.0,192.114822388
252788,26252000,CLARENDON AVE,CHRISTOPHER DR,5996800.8,2104010.1,37.75702706,-122.45407754829,94131.0,210.22644043
252787,26241000,OLYMPIA WAY,DELLBROOK AVE,5996666.1,2101919.4,37.75127879756,-122.45439237084,94131.0,153.108169556
252786,26241000,DELLBROOK AVE,OLYMPIA WAY,5996666.1,2101919.4,37.75127879756,-122.45439237084,94131.0,153.108169556
252785,26238000,PANORAMA DR,KNOLLVIEW WAY,5997623.4,2102364.8,37.75255660978,-122.45111405289,94131.0,192.155181885
252784,26235000,STARVIEW WAY,PANORAMA DR,5997307.5,2101203.8,37.74935070024,-122.45212272298,94131.0,199.641159058
252783,26227000,SKYVIEW WAY,MARVIEW WAY,5997952.3,2102860.2,37.7539356806,-122.45001236775,94131.0,208.055908203
252782,26224000,MARVIEW WAY,AQUAVISTA WAY,5998082.5,2102931.8,37.75413972576,-122.44956726647,94131.0,210.877807617
252781,26215000,DOWNEY ST,ASHBURY ST,5999040.2,2106396.8,37.76370849739,-122.44650458732,94117.0,133.425445557
252780,26207000,ROOSEVELT WAY,LOMA VISTA TER,5999997.2,2106686.1,37.76455745862,-122.44321541049,94114.0,137.261322021
252779,26204000,SATURN ST,ROOSEVELT WAY,5999561.9,2105944.3,37.76249582971,-122.44466766881,94114.0,128.991271973
252778,26201000,CARMEL ST,BELVEDERE ST,5998695.4,2105393.0,37.76093261377,-122.44762487545,94117.0,136.033462524
252777,26198000,VILLA TER,TWIN PEAKS BLVD,5998883.9,2105111.4,37.76017018149,-122.44695267466,94114.0,156.132247925
252776,26187000,MARKET ST,19TH ST,5999457.6,2104821.6,37.75940722188,-122.44494769244,94114.0,101.673110962
252775,26184000,IRON ALY,GRAYSTONE TER,5999436.6,2104044.7,37.75727284784,-122.44496447118,94114.0,147.061691284
252774,26181000,MONO ST,CASELLI AVE,5999788.8,2104715.7,37.75913534338,-122.44379463593,94114.0,92.466117859
252773,26181000,MONO ST,19TH ST,5999788.8,2104715.7,37.75913534338,-122.44379463593,94114.0,92.466117859
252772,26181000,CASELLI AVE,19TH ST,5999788.8,2104715.7,37.75913534338,-122.44379463593,94114.0,92.466117859
252771,26178000,ROOSEVELT WAY,LOWER TER,5999820.0,2106230.2,37.76329556493,-122.4437955394,94114.0,133.6925354
252770,26175000,MARKET ST,DANVERS ST,5999879.4,2105214.2,37.76050926862,-122.44351710794,94114.0,86.529960632
252769,26170000,HATTIE ST,CORBETT AVE,6000603.7,2105621.8,37.76166971842,-122.44104133561,94114.0,77.668830872
252768,26167000,STATES ST,LEVANT ST,6000260.1,2106842.8,37.76500270531,-122.44231736326,94114.0,121.051803589
252767,26164000,ORD ST,CORBETT AVE,6000867.4,2105674.6,37.76182971045,-122.44013309255,94114.0,70.485343933
252766,26161000,YUKON ST,CASELLI AVE,6000222.4,2104881.1,37.75961421345,-122.44230691836,94114.0,76.911521912
252765,26158000,CLOVER ST,18TH ST,6000443.7,2105195.0,37.76048871619,-122.44156408053,94114.0,67.755683899
252764,26144000,DOUGLASS ST,18TH ST,6001088.5,2105231.9,37.76062674966,-122.43933666367,94114.0,53.488372803
252763,26138000,DOUGLASS ST,19TH ST,6001125.4,2104648.8,37.75902779926,-122.43916725028,94114.0,68.237365723
252762,26127000,CORBETT AVE,COPPER ALY,5999854.1,2103942.4,37.75701577621,-122.44351324924,94114.0,147.901412964
252761,26124000,GARDENSIDE DR,BURNETT AVE,5999639.3,2103425.4,37.75558396874,-122.44421895619,94131.0,183.255447388
252760,26124000,BURNETT AVE,GARDENSIDE DR,5999639.3,2103425.4,37.75558396874,-122.44421895619,94131.0,183.255447388
252759,26121000,PARKRIDGE DR,CRESTLINE DR,5999025.0,2102416.6,37.75277898641,-122.44627082434,94131.0,222.446533203
252758,26118000,GARDENSIDE DR,BURNETT AVE,5999302.4,2101739.9,37.75093677215,-122.44526287888,94131.0,192.619598389
252757,26110000,FENTON LN,BURNETT AVE,5999383.9,2101272.6,37.74965833182,-122.4449474562,94131.0,204.632843018
252756,26107000,ROMAIN ST,CORBETT AVE,6000010.9,2103379.4,37.75547885711,-122.44293054812,94114.0,154.558273315
252755,26104000,MORGAN ALY,CORBETT AVE,6000163.0,2103134.8,37.7548159157,-122.4423869817,94131.0,158.24760437
252754,26101000,HOFFMAN AVE,GRAND VIEW AVE,6000537.2,2102894.9,37.7541785298,-122.44107568784,94114.0,124.158363342
252753,26093000,GRAND VIEW AVE,21ST ST,6000756.3,2103272.5,37.75522780507,-122.44034506616,94114.0,113.967483521
252752,26090000,ROMAIN ST,DOUGLASS ST,6001185.8,2103338.6,37.75543374489,-122.43886446799,94114.0,102.611663818
252751,26090000,ROMAIN ST,21ST ST,6001185.8,2103338.6,37.75543374489,-122.43886446799,94114.0,102.611663818
252750,26090000,DOUGLASS ST,21ST ST,6001185.8,2103338.6,37.75543374489,-122.43886446799,94114.0,102.611663818
252749,26087000,GRAND VIEW AVE,24TH ST,6000018.1,2101665.4,37.75077304052,-122.44278257813,94114.0,141.723510742
252748,26084000,HOFFMAN AVE,ELIZABETH ST,6000628.6,2101989.6,37.75169800057,-122.44069467267,94114.0,106.241912842
252747,26081000,HOMESTEAD ST,24TH ST,6000954.7,2101715.1,37.75096285477,-122.43954730255,94114.0,93.809875488
252746,26073000,GOLDEN GATE AVE,BRODERICK ST,6000970.1,2111747.9,37.77851132245,-122.44021343639,94115.0,77.608833313
252745,26070000,GOLDEN GATE AVE,DIVISADERO ST,6001451.7,2111815.4,37.77872406763,-122.43855224028,94115.0,62.280448914
252744,26067000,MCALLISTER ST,DIVISADERO ST,6001498.6,2111475.8,37.77779427958,-122.43836565878,94115.0,66.518501282
252743,26064000,PIERCE ST,ELM ST,6002387.5,2112127.8,37.77963502759,-122.43533730028,94115.0,43.448318481
252742,26061000,FULTON ST,BRODERICK ST,6001062.7,2111065.9,37.77664399467,-122.43984418788,94117.0,63.565593719
252741,26053000,HAYES ST,DIVISADERO ST,6001641.3,2110452.2,37.77499184684,-122.43779868002,94117.0,58.965274811
252740,26050000,FELL ST,DIVISADERO ST,6001688.6,2110112.4,37.77406153056,-122.43761071933,94117.0,57.461811066
252739,26047000,TURK ST,PIERCE ST,6002365.6,2112289.4,37.78007749681,-122.43542462491,94115.0,39.509937286
252738,26044000,FILLMORE ST,EDDY ST,6003270.2,2112762.7,37.78142839335,-122.43232901903,94115.0,34.727794647
252737,26036000,OAK ST,BRODERICK ST,6001252.9,2109706.4,37.77292197417,-122.43908877356,94117.0,62.652404785
252735,26033000,HAIGHT ST,BAKER ST,6000870.6,2108958.8,37.77084749159,-122.44035756612,94117.0,86.249633789
252733,26030000,SCOTT ST,FELL ST,6002172.9,2110180.7,37.77427658923,-122.43594033275,94117.0,57.276172638
252732,26027000,SCOTT ST,OAK ST,6002220.5,2109840.7,37.77334573777,-122.43575134509,94117.0,53.980335236
252731,26024000,WALLER ST,SCOTT ST,6002363.4,2108818.8,37.77054796939,-122.43518392871,94117.0,53.476009369
252730,26013000,ROOSEVELT WAY,BUENA VISTA TER,6001436.6,2107445.9,37.7667256537,-122.43829136121,94114.0,97.123825073
252729,26010000,DUBOCE AVE,DIVISADERO ST,6001945.9,2108264.0,37.76900090895,-122.43658834517,94117.0,82.699279785
252728,26007000,DIVISADERO ST,14TH ST,6001964.7,2107634.9,37.76727462376,-122.43647828439,94114.0,77.797981262
252727,26004000,CASTRO ST,14TH ST,6002211.9,2107649.2,37.76732793177,-122.43562427948,94114.0,72.838256836
252726,25996000,WALLER ST,PIERCE ST,6002837.9,2108884.5,37.77075529882,-122.43354732663,94117.0,44.962356567
252725,25993000,STEINER ST,HAIGHT ST,6003267.0,2109291.5,37.77189715776,-122.43209213178,94117.0,47.518241882
252724,25990000,WALLER ST,POTOMAC ST,6003078.6,2108918.0,37.77086093542,-122.43271713498,94117.0,43.573368073
252723,25987000,STEINER ST,DUBOCE AVE,6003398.3,2108345.5,37.76930711645,-122.43157040736,94117.0,39.243953705
252722,25976000,SANCHEZ ST,HENRY ST,6003511.2,2107428.7,37.76679620514,-122.43111444615,94114.0,36.735607147
252721,25973000,TURK ST,FILLMORE ST,6003317.7,2112422.2,37.78049615874,-122.43214036867,94115.0,33.973930359
252720,25967000,WEBSTER ST,MCALLISTER ST,6003910.1,2111810.8,37.7788509752,-122.43004735055,94115.0,30.457235336
252719,25959000,LAGUNA ST,GOLDEN GATE AVE,6004795.8,2112281.3,37.78019297405,-122.42701688231,94102.0,29.239294052
252718,25956000,WEBSTER ST,FULTON ST,6003960.4,2111470.4,37.77791916965,-122.42984905632,94102.0,31.544155121
252717,25953000,HAYES ST,FILLMORE ST,6003554.8,2110719.5,37.77583440702,-122.43119855728,94117.0,55.214019775
252716,25950000,WEBSTER ST,FELL ST,6004078.9,2110445.3,37.77511120734,-122.42936600407,94102.0,50.773002625
252715,25939000,GROVE ST,GOUGH ST,6005890.8,2111392.8,37.77781522665,-122.42316559706,94102.0,21.423112869
252714,25936000,IVY ST,BUCHANAN ST,6004483.3,2111022.8,37.77671976757,-122.42800825643,94102.0,30.76709938
252713,25933000,HAYES ST,BUCHANAN ST,6004507.1,2110852.6,37.77625378659,-122.42791379435,94102.0,31.758270264
252712,25930000,FELL ST,BUCHANAN ST,6004554.9,2110510.5,37.77531716782,-122.42772406074,94102.0,36.735397339
252711,25927000,LINDEN ST,LAGUNA ST,6005009.8,2110748.8,37.77599720323,-122.42616742445,94102.0,24.270307541
252710,25922000,OAK ST,BUCHANAN ST,6004599.3,2110171.3,37.77438831897,-122.4275462998,94102.0,43.464363098
252709,25919000,IVY ST,GOUGH ST,6005914.0,2111222.7,37.7773494826,-122.42307324667,94102.0,20.868478775
252708,25916000,GOUGH ST,FELL ST,6005986.1,2110711.5,37.77594991965,-122.42278749031,94102.0,19.553030014
252707,25913000,LAGUNA ST,FELL ST,6005034.3,2110576.1,37.77552439589,-122.42607037535,94102.0,24.722103119
252706,25910000,OCTAVIA ST,LILY ST,6005566.1,2110132.4,37.7743361453,-122.42419918647,94102.0,20.897800446
252705,25902000,PAGE ST,FILLMORE ST,6003698.4,2109698.6,37.77303940337,-122.43062894335,94117.0,58.670547485
252704,25899000,HAIGHT ST,FILLMORE ST,6003747.8,2109358.5,37.77210837058,-122.43043379191,94117.0,48.734477997
252703,25896000,WEBSTER ST,LAUSSAT ST,6004244.5,2109254.1,37.77184983733,-122.4287082224,94102.0,47.568321228
252702,25893000,FILLMORE ST,DUBOCE AVE,6003880.1,2108372.3,37.76940799924,-122.42990579697,94117.0,36.361251831
252701,25890000,WALLER ST,BUCHANAN ST,6004745.0,2109150.1,37.77159259198,-122.42696954898,94102.0,48.059459686
252700,25882000,CHURCH ST,14TH ST,6004138.3,2107755.5,37.76772903452,-122.42896871313,94114.0,29.872480392
252699,25876000,RESERVOIR ST,CHURCH ST,6004120.8,2108100.2,37.76867450672,-122.42905382315,94114.0,32.855461121
252698,25873000,LANDERS ST,15TH ST,6004476.9,2107189.5,37.76619409483,-122.427757204,94114.0,25.402105331
252697,25870000,ROSE ST,LAGUNA ST,6005151.0,2109727.3,37.7732003923,-122.42560625778,94102.0,38.367454529
252696,25853000,VALENCIA ST,MCCOPPIN ST,6006029.0,2109124.6,37.77159509482,-122.42252630051,94103.0,15.91825676
252695,25845000,ROSEMONT PL,14TH ST,6005131.9,2107811.4,37.76793871355,-122.42553594851,94103.0,23.885089874
252694,25839000,DOLORES ST,ALERT ALY,6004839.8,2107028.9,37.76577364747,-122.42649056603,94103.0,22.550924301
252693,25825000,FLINT ST,16TH ST,6001923.5,2106436.8,37.7639825939,-122.43653502491,94114.0,82.770935059
252692,25822000,STATES ST,CASTRO ST,6002288.5,2106239.9,37.76346268899,-122.43525851512,94114.0,54.298316956
252691,25819000,EUREKA ST,18TH ST,6001398.6,2105249.3,37.76069216799,-122.438265417,94114.0,49.273162842
252690,25816000,DIAMOND ST,19TH ST,6001741.6,2104683.2,37.75915729749,-122.43703860611,94114.0,50.750644684
252689,25813000,CASTRO ST,18TH ST,6002343.6,2105301.4,37.7608889247,-122.43500081776,94114.0,36.878498077
252688,25802000,NOE ST,FORD ST,6002966.0,2105627.8,37.7618204609,-122.43287153099,94114.0,33.51720047
252687,25799000,PROSPER ST,17TH ST,6003356.1,2105941.2,37.76270309982,-122.43154470569,94114.0,32.292198181
252686,25796000,SANCHEZ ST,17TH ST,6003592.9,2105954.4,37.76275276259,-122.4307266412,94114.0,29.198759079
252685,25788000,HARTFORD ST,19TH ST,6002695.2,2104736.0,37.7593564303,-122.43374437813,94114.0,47.682971954
252684,25782000,SANCHEZ ST,LIBERTY ST,6003564.5,2103905.4,37.75712508949,-122.43067864464,94114.0,97.416122437
252683,25782000,LIBERTY ST,SANCHEZ ST,6003564.5,2103905.4,37.75712508949,-122.43067864464,94114.0,97.416122437
252682,25779000,DIAMOND ST,20TH ST,6001773.5,2104099.6,37.75755668633,-122.43688650172,94114.0,71.264945984
252681,25776000,EUREKA ST,21ST ST,6001503.2,2103371.0,37.75554076047,-122.43776912443,94114.0,94.347579956
